k_train_datasets,train_pct,test_pct,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
1,0.1,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.5,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.1,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.5,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.1,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.5,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.1,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.5,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.1,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.5,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.1,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.5,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.1,1.0,crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.5,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.1,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.5,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.1,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.5,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.1,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.5,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.1,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.5,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.1,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.5,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.1,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.5,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.1,1.0,crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.5,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.4,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.4,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.4,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.4,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.4,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.4,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.1,1.0,crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.4,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.55,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.55,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.55,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.55,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.55,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.55,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
1,0.1,1.0,crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.55,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.1,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.55,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.1,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.55,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.1,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.55,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.1,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.55,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.1,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.55,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.1,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.55,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.1,1.0,crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.55,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
1,0.1,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.5,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
1,0.1,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.5,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
1,0.1,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.5,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
1,0.1,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.5,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
1,0.1,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.5,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
1,0.1,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.5,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
1,0.1,1.0,crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.5,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.55476993,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.55476993,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.55476993,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.55476993,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.55476993,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.55476993,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.37023586,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.37023586,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.37023586,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.37023586,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.37023586,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.37023586,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.36719862,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.36719862,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.36719862,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.36719862,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.36719862,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.36719862,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.29268292,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.29268292,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.29268292,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.29268292,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.29268292,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.29268292,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.45474017,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.45474017,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.45474017,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.45474017,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.45474017,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.45474017,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.41004473,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.41004473,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.41004473,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.41004473,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.41004473,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.41004473,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.3627374,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.3627374,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.3627374,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.3627374,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.3627374,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_5.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.3627374,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6338222,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6338222,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6338222,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.6338222,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6338222,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6338222,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.6546284,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.6546284,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6546284,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.6546284,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.6546284,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.6546284,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.58607143,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.58607143,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.58607143,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.58607143,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.58607143,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.58607143,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.70731705,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.70731705,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_1.csv,0.70731705,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.70731705,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_3.csv,0.70731705,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.70731705,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.73170733,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_4.csv,0.73170733,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.73170733,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.73170733,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_8.csv,0.73170733,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.73170733,0.5468749999978638,0.9999999999928573,140,116,0,0,0.026928710937499996,0.026928710937499996,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.682358,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.682358,0.5117187499980012,0.9999999999923664,131,125,0,0,0.023046875,0.023046875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.682358,0.4921874999980774,0.9999999999920635,126,130,0,0,0.0252685546875,0.0252685546875,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.682358,0.46484374999818423,0.9999999999915966,119,137,0,0,0.039453125,0.039453125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.682358,0.5390624999978944,0.9999999999927537,138,118,0,0,0.0283203125,0.0283203125,0.0
2,0.1,1.0,crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.682358,0.6757812499973602,0.9999999999942197,173,83,0,0,0.0196044921875,0.0196044921875,0.0
2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.5070043,0.39062499999847416,0.99999999999,100,156,0,0,0.039282226562499994,0.039282226562499994,0.0
2,0.1,1.0,crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.5070043,0.8593749999966431,0.9999999999954546,220,36,0,0,0.0095703125,0.0095703125,0.0
